junction,zone,hour,event_frequency,avg_duration,vehicle_types,truck_count,road_closure_count,latitude,longitude,peak_hour,event_frequency_scaled,avg_duration_scaled,peak_hour_scaled,risk_score,risk_level,recommendation,reason
RajeshwariJunc,West Zone 1,22.0,1,38.7856253,1,0,0,12.9364825,77.5174527,0,0.0,0.0008007676584499891,0.0,0.020019191461249728,Low,Normal patrol,Recorded obstruction history
BhashyamCircle-SadashivNagar,West Zone 2,22.0,1,38.57169646666667,1,0,0,13.0065611,77.5789749,0,0.0,0.000796350885750871,0.0,0.019908772143771774,Low,Normal patrol,Recorded obstruction history
KatriguppeJunction,West Zone 1,7.0,1,38.30005405,1,0,0,12.9247699,77.5508489,0,0.0,0.0007907425589481606,0.0,0.019768563973704016,Low,Normal patrol,Recorded obstruction history
SiddalingaiahCircle,Central Zone 1,22.0,1,38.123049349999995,1,0,0,12.971263,77.594313,0,0.0,0.0007870881215616981,0.0,0.019677203039042454,Low,Normal patrol,Recorded obstruction history
SirsiCircle,Central Zone 2,1.0,1,37.45476503333334,1,0,0,12.9614485,77.5611572,0,0.0,0.0007732907297884112,0.0,0.01933226824471028,Low,Normal patrol,Recorded obstruction history
SadashivnagarJunc,West Zone 2,2.0,1,37.40827121666667,1,0,0,13.0146648,77.5733395,0,0.0,0.0007723308188828477,0.0,0.019308270472071194,Low,Normal patrol,Recorded obstruction history
ChaudrayaCircle/UdayaTVCircle(CantonmentJunc),Central Zone 2,5.0,1,37.32267656666667,1,0,0,12.9930435,77.5955639,0,0.0,0.0007705636325367159,0.0,0.019264090813417897,Low,Normal patrol,Recorded obstruction history
KogilluCrossJunc,North Zone 2,3.0,1,37.210154933333335,1,0,0,13.1037794,77.6008869,0,0.0,0.0007682405119436516,0.0,0.019206012798591292,Low,Normal patrol,Recorded obstruction history
TumkurRdMarappanapalyaJunc,West Zone 1,4.0,1,36.74255311666666,1,0,0,13.0223223,77.5512338,0,0.0,0.0007585864091949425,0.0,0.018964660229873562,Low,Normal patrol,Recorded obstruction history
NaganathapuraJunction,South Zone 2,6.0,1,36.529660166666666,1,0,0,12.8728187,77.651366,0,0.0,0.0007541910233334695,0.0,0.018854775583336737,Low,Normal patrol,Recorded obstruction history
KonanakunteJunction(KanakapurarRd),South Zone 1,6.0,1,34.984809266666666,1,0,0,12.8890533,77.56386,0,0.0,0.0007222960460505492,0.0,0.01805740115126373,Low,Normal patrol,Recorded obstruction history
JakkurCrossJunction,North Zone 1,0.0,1,34.49597188333333,1,0,0,13.0744799,77.592693,0,0.0,0.0007122035139903621,0.0,0.017805087849759052,Low,Normal patrol,Recorded obstruction history
A S CharStreet-MysoreRdJunc,Central Zone 2,3.0,1,34.048471166666666,1,0,0,12.9645367,77.5733653,0,0.0,0.0007029644183649047,0.0,0.01757411045912262,Low,Normal patrol,Recorded obstruction history
HesaraghattaJunction,West Zone 1,1.0,1,33.985266100000004,1,0,0,13.0436334,77.5085101,0,0.0,0.0007016594871475953,0.0,0.01754148717868988,Low,Normal patrol,Recorded obstruction history
YelhankaBypass,North Zone 1,3.0,1,33.33801285,1,0,0,13.0783123,77.5921644,0,0.0,0.0006882963025806921,0.0,0.017207407564517302,Low,Normal patrol,Recorded obstruction history
BTM16thMain-ORR Junc,South Zone 2,6.0,1,33.111599733333335,1,0,0,12.916416,77.61213,0,0.0,0.0006836217794842312,0.0,0.01709054448710578,Low,Normal patrol,Recorded obstruction history
KIMCO Junction,West Zone 2,3.0,1,32.90016421666667,1,0,0,12.9494619,77.5367796,0,0.0,0.0006792564837777744,0.0,0.01698141209444436,Low,Normal patrol,Recorded obstruction history
SirsiCircle,Central Zone 2,4.0,1,32.815805516666664,1,0,0,12.960769,77.5591862,0,0.0,0.0006775148148438231,0.0,0.01693787037109558,Low,Normal patrol,Recorded obstruction history
HebbalFlyoverJunc,North Zone 1,22.0,1,32.58043245,1,0,0,13.0424115,77.5925746,0,0.0,0.0006726553047031717,0.0,0.016816382617579295,Low,Normal patrol,Recorded obstruction history
TumkurRdMarappanapalyaJunc,West Zone 1,7.0,1,31.9243745,1,0,0,13.0159084,77.5540158,0,0.0,0.000659110338382131,0.0,0.016477758459553276,Low,Normal patrol,Recorded obstruction history
YeshwanthpuraCircle,West Zone 2,3.0,1,31.054842,1,0,0,13.0187009,77.5584531,0,0.0,0.0006411579784914381,0.0,0.016028949462285953,Low,Normal patrol,Recorded obstruction history
BasaweshwaraCircle,Central Zone 2,2.0,1,30.959790183333332,1,0,0,12.983789,77.5901262,0,0.0,0.0006391955395704499,0.0,0.015979888489261247,Low,Normal patrol,Recorded obstruction history
LinkRoadMalleswaramJunc,Central Zone 2,23.0,1,30.86997373333333,1,0,0,12.9933885,77.574254,0,0.0,0.0006373411899808665,0.0,0.015933529749521662,Low,Normal patrol,Recorded obstruction history
KIMCO Junction,West Zone 2,1.0,1,30.792283566666665,1,0,0,12.9531342,77.5388561,0,0.0,0.0006357371995239624,0.0,0.01589342998809906,Low,Normal patrol,Recorded obstruction history
VijayanagarBusStandJunction,West Zone 2,4.0,1,30.68868525,1,1,0,12.9728201,77.5386984,0,0.0,0.0006335983096436303,0.0,0.015839957741090756,Low,Normal patrol,Recorded obstruction history; Heavy-vehicle involvement
MintoJunction,Central Zone 2,5.0,1,30.275829366666667,1,0,0,12.9603511,77.5717869,0,0.0,0.0006250744909242725,0.0,0.015626862273106813,Low,Normal patrol,Recorded obstruction history
Sumanhalli,West Zone 1,1.0,1,30.268775783333336,1,0,0,12.9869466,77.5191472,0,0.0,0.0006249288627085141,0.0,0.015623221567712852,Low,Normal patrol,Recorded obstruction history
Sumanhalli,West Zone 1,6.0,1,30.007936166666664,1,0,0,12.9869408,77.5189607,0,0.0,0.0006195435704139184,0.0,0.01548858926034796,Low,Normal patrol,Recorded obstruction history
ASC Junction,Central Zone 1,0.0,1,29.7505507,1,0,0,12.9670383,77.6213517,0,0.0,0.0006142295924680293,0.0,0.015355739811700731,Low,Normal patrol,Recorded obstruction history
JalahalliCross(SM Circle),West Zone 1,4.0,1,29.595028833333334,1,0,0,13.0397392,77.5189559,0,0.0,0.0006110186894583403,0.0,0.015275467236458508,Low,Normal patrol,Recorded obstruction history
CommandoHospitalJunc,Central Zone 1,1.0,1,29.411997316666668,1,0,0,12.9654851,77.6254524,0,0.0,0.0006072398224711496,0.0,0.01518099556177874,Low,Normal patrol,Recorded obstruction history
toll gate mysore road,Central Zone 2,0.0,1,29.369336083333334,1,0,0,12.9576503,77.55271,0,0.0,0.0006063590390453652,0.0,0.015158975976134132,Low,Normal patrol,Recorded obstruction history
GokuldasImagesJunc,West Zone 1,0.0,1,28.672119833333333,1,0,0,13.0305207,77.537139,0,0.0,0.0005919643188461326,0.0,0.014799107971153315,Low,Normal patrol,Recorded obstruction history
RamamurthyNagarJunction,East Zone 2,3.0,1,27.495784800000003,1,0,0,13.017155,77.6602635,0,0.0,0.0005676777167117325,0.0,0.014191942917793314,Low,Normal patrol,Recorded obstruction history
SagarTheatreJunc,Central Zone 2,1.0,1,27.483989266666665,1,0,0,12.9741244,77.578679,0,0.0,0.0005674341862404703,0.0,0.014185854656011758,Low,Normal patrol,Recorded obstruction history
MS RamaiahJunc(TollGate),West Zone 2,6.0,1,27.4665295,1,0,0,13.0174584,77.5598518,0,0.0,0.0005670737120606008,0.0,0.01417684280151502,Low,Normal patrol,Recorded obstruction history
SatteliteBusStandJunc,West Zone 2,5.0,1,27.371803333333332,1,0,0,12.9531077,77.5417642,0,0.0,0.0005651179965064773,0.0,0.014127949912661933,Low,Normal patrol,Recorded obstruction history
PoliceCornerJunc,Central Zone 2,4.0,1,27.336794750000003,1,0,0,12.9709443,77.587546,0,0.0,0.000564395209621268,0.0,0.0141098802405317,Low,Normal patrol,Recorded obstruction history
Shivajinagar(BRV)Junction,Central Zone 2,22.0,1,26.267882366666665,1,0,0,12.9822816,77.6033728,0,0.0,0.0005423264545175562,0.0,0.013558161362938904,Low,Normal patrol,Recorded obstruction history
Malleswaram18thCrossRd-SampigeRdJunc,West Zone 2,3.0,1,25.91794045,1,0,0,13.0082175,77.5718546,0,0.0,0.0005351015569676211,0.0,0.013377538924190528,Low,Normal patrol,Recorded obstruction history
Arbindo Circle,South Zone 1,4.0,1,25.71718945,1,0,0,12.9206912,77.5858801,0,0.0,0.0005309568536926814,0.0,0.013273921342317035,Low,Normal patrol,Recorded obstruction history
AnandRaoJunction,Central Zone 2,22.0,1,25.603124516666664,1,0,0,12.9815264,77.5752013,0,0.0,0.0005286018701422012,0.0,0.01321504675355503,Low,Normal patrol,Recorded obstruction history
BilekahalliJunc,South Zone 2,2.0,1,25.582617383333336,1,0,0,12.9022284,77.6011471,0,0.0,0.0005281784800585341,0.0,0.013204462001463352,Low,Normal patrol,Recorded obstruction history
YeshwanthpuraCircle,West Zone 2,23.0,1,25.483353933333333,1,0,0,13.0187649,77.5577122,0,0.0,0.0005261290877949995,0.0,0.013153227194874988,Low,Normal patrol,Recorded obstruction history
BMTCJunction-K H Road,Central Zone 1,5.0,1,25.391993083333332,1,0,0,12.9586094,77.5932265,0,0.0,0.0005242428525374103,0.0,0.013106071313435257,Low,Normal patrol,Recorded obstruction history
HebbalFlyoverJunc,North Zone 1,4.0,1,25.16234988333333,1,0,0,13.0426306,77.5908214,0,0.0,0.0005195016411705547,0.0,0.012987541029263867,Low,Normal patrol,Recorded obstruction history
BEL Circle,North Zone 1,6.0,1,24.984949416666666,1,0,0,13.0440858,77.5569944,0,0.0,0.000515839032789181,0.0,0.012895975819729526,Low,Normal patrol,Recorded obstruction history
NaganathapuraJunction,South Zone 2,5.0,1,24.13871885,1,0,0,12.8696027,77.6535417,0,0.0,0.000498367764396907,0.0,0.012459194109922675,Low,Normal patrol,Recorded obstruction history
"Bellandur Junction, Outer ring road",East Zone 1,6.0,1,23.4285513,1,0,0,12.9273352,77.680075,0,0.0,0.00048370565177858425,0.0,0.012092641294464607,Low,Normal patrol,Recorded obstruction history
MotherTeressaCircle,Central Zone 1,1.0,1,23.28740005,1,0,0,12.9666771,77.6086475,0,0.0,0.0004807914443866568,0.0,0.012019786109666421,Low,Normal patrol,Recorded obstruction history
LowerAgaram(IndiaGarage)Junc,Central Zone 1,7.0,1,22.930431433333336,1,0,0,12.9654378,77.6175455,0,0.0,0.00047342147365401284,0.0,0.011835536841350322,Low,Normal patrol,Recorded obstruction history
K R MarketJunction,Central Zone 2,3.0,1,22.565027816666667,1,0,0,12.9635736,77.5800627,0,0.0,0.0004658773539899855,0.0,0.011646933849749637,Low,Normal patrol,Recorded obstruction history
BangaloreBodyBuildersJunc,Central Zone 2,5.0,1,21.95295851666667,1,0,0,12.958163,77.5546998,0,0.0,0.00045324057692685735,0.0,0.011331014423171434,Low,Normal patrol,Recorded obstruction history
TumkurRdMarappanapalyaJunc,West Zone 1,1.0,1,21.473084716666666,1,0,0,13.0170433,77.5539883,0,0.0,0.0004433331069246269,0.0,0.011083327673115671,Low,Normal patrol,Recorded obstruction history
DairyCircle,Central Zone 2,23.0,1,21.371302766666666,1,0,0,12.9359141,77.6008275,0,0.0,0.0004412317177335656,0.0,0.01103079294333914,Low,Normal patrol,Recorded obstruction history
Sumanhalli,West Zone 2,23.0,1,21.31967213333333,1,0,0,12.98570454,77.52281837,0,0.0,0.0004401657521589787,0.0,0.011004143803974468,Low,Normal patrol,Recorded obstruction history
Jaipuria-Adugodi,South Zone 2,4.0,1,21.25293735,1,0,0,12.9355386,77.6246717,0,0.0,0.00043878794644426725,0.0,0.010969698661106682,Low,Normal patrol,Recorded obstruction history
J D MaraJunc,South Zone 2,4.0,1,20.97513005,1,0,0,12.9073043,77.6008947,0,0.0,0.0004330523395177157,0.0,0.010826308487942892,Low,Normal patrol,Recorded obstruction history
Kadubeesanahalli-ORR Junc,East Zone 1,2.0,1,20.836302666666665,1,0,0,12.9379619,77.6939433,0,0.0,0.000430186110655329,0.0,0.010754652766383226,Low,Normal patrol,Recorded obstruction history
SandeepUnnikrishnan-Yelhanka,North Zone 2,7.0,1,20.333616316666667,1,0,0,13.1020634,77.5863894,0,0.0,0.0004198076529584186,0.0,0.010495191323960464,Low,Normal patrol,Recorded obstruction history
MarenahalliRd-18thMainRdJunc,South Zone 1,22.0,1,20.327187849999998,1,0,0,12.9169728,77.5888751,0,0.0,0.00041967493089553376,0.0,0.010491873272388343,Low,Normal patrol,Recorded obstruction history
MekhriCircle,West Zone 2,3.0,1,20.309034999999998,1,0,0,13.0181804,77.5837847,0,0.0,0.00041930014732362384,0.0,0.010482503683090595,Low,Normal patrol,Recorded obstruction history
OldMadrasRd-DoubleRdJunc,Central Zone 1,23.0,1,20.259159333333333,1,0,0,12.9832155,77.6380321,0,0.0,0.00041827041477448027,0.0,0.010456760369362007,Low,Normal patrol,Recorded obstruction history
KalyanNagar-ORR Junc,East Zone 2,22.0,1,19.928113066666665,1,0,0,13.0229251,77.6468839,0,0.0,0.00041143563663833204,0.0,0.010285890915958301,Low,Normal patrol,Recorded obstruction history
TumkurRdMarappanapalyaJunc,West Zone 1,2.0,1,19.72779615,1,0,0,13.0157986,77.5539989,0,0.0,0.0004072998954438466,0.0,0.010182497386096164,Low,Normal patrol,Recorded obstruction history
UniversityJunc(Janabharti),West Zone 1,2.0,1,19.299157533333336,1,0,0,12.9357695,77.5134563,0,0.0,0.00039845022655918874,0.0,0.009961255663979719,Low,Normal patrol,Recorded obstruction history
GowdanapalyaJunction,South Zone 1,1.0,1,19.04382405,1,0,0,12.9135866,77.5590245,0,0.0,0.0003931786138420744,0.0,0.00982946534605186,Low,Normal patrol,Recorded obstruction history
N R SquareJunc,Central Zone 2,1.0,1,18.3150515,1,0,1,12.9648247,77.5860978,0,0.0,0.0003781323825671559,0.0,0.009453309564178898,Low,Normal patrol,Recorded obstruction history; Road closure history
SadashivnagarJunc,West Zone 2,22.0,1,17.571417983333333,1,0,0,13.014277,77.5710341,0,0.0,0.0003627793319129462,0.0,0.009069483297823656,Low,Normal patrol,Recorded obstruction history
GokuldasImagesJunc,West Zone 1,5.0,1,17.515266066666666,1,1,0,13.0303077,77.5370664,0,0.0,0.00036162001996479907,0.0,0.009040500499119976,Low,Normal patrol,Recorded obstruction history; Heavy-vehicle involvement
MS RamaiahJunc(TollGate),West Zone 2,5.0,1,17.231514116666666,1,0,0,13.0167089,77.56125,0,0.0,0.0003557616798497535,0.0,0.008894041996243838,Low,Normal patrol,Recorded obstruction history
JalahalliCross(SM Circle),West Zone 1,23.0,1,17.136627316666665,1,0,0,13.039208,77.5183806,0,0.0,0.00035380264786132726,0.0,0.00884506619653318,Low,Normal patrol,Recorded obstruction history
GoruguntepalyaJunc,West Zone 1,23.0,1,17.107073166666666,1,0,0,13.0293508,77.5395501,0,0.0,0.00035319247315588096,0.0,0.008829811828897024,Low,Normal patrol,Recorded obstruction history
BasavamantapaJunc-Dr RajkumarRd,West Zone 2,5.0,1,16.8068625,1,0,0,12.9801212,77.5555583,0,0.0,0.00034699432652993557,0.0,0.00867485816324839,Low,Normal patrol,Recorded obstruction history
IndianExpressJunction,Central Zone 2,4.0,1,15.845159116666668,1,0,0,12.9833721,77.5968642,0,0.0,0.00032713900744100327,0.0,0.008178475186025082,Low,Normal patrol,Recorded obstruction history
Bommanahalli,South Zone 2,4.0,1,15.520445366666667,1,0,0,12.9075832,77.6282825,0,0.0,0.00032043497038493406,0.0,0.008010874259623352,Low,Normal patrol,Recorded obstruction history
TC Palya-OM RoadJunc,East Zone 2,6.0,1,15.258431183333332,1,0,1,13.018784,77.7076166,0,0.0,0.00031502542799788586,0.0,0.007875635699947146,Low,Normal patrol,Recorded obstruction history; Road closure history
DevangaHostelJunction,Central Zone 2,22.0,1,14.661843316666667,1,0,0,12.9635997,77.5893711,0,0.0,0.000302708280463066,0.0,0.007567707011576651,Low,Normal patrol,Recorded obstruction history
BhashyamCircle,West Zone 2,23.0,1,14.55662005,1,0,0,12.9844163,77.5547537,0,0.0,0.0003005358418801788,0.0,0.00751339604700447,Low,Normal patrol,Recorded obstruction history
BhashyamCircle-SadashivNagar,West Zone 2,2.0,1,14.366989850000001,1,0,0,13.0089831,77.5804427,0,0.0,0.00029662073853838994,0.0,0.007415518463459748,Low,Normal patrol,Recorded obstruction history
MotherTeressaCircle,Central Zone 1,6.0,1,14.00793095,1,0,0,12.9664629,77.6079133,0,0.0,0.0002892076118355279,0.0,0.007230190295888198,Low,Normal patrol,Recorded obstruction history
FTI Junction(KanteeravaStudio),West Zone 1,7.0,1,13.687693916666666,1,0,0,13.019645,77.5318817,0,0.0,0.0002825960010300343,0.0,0.007064900025750858,Low,Normal patrol,Recorded obstruction history
SubedarChatramRd near SheshadripuramPS,Central Zone 2,4.0,1,12.882103016666667,1,0,0,12.9871352,77.572294,0,0.0,0.0002659637788169863,0.0,0.006649094470424657,Low,Normal patrol,Recorded obstruction history
StateBankofMysoreJunc,Central Zone 2,22.0,1,12.721489483333333,1,0,0,12.9754681,77.5828411,0,0.0,0.00026264775330475323,0.0,0.006566193832618831,Low,Normal patrol,Recorded obstruction history
SadashivnagarJunc,West Zone 2,0.0,1,12.550240633333335,1,0,0,13.0148748,77.5725866,0,0.0,0.0002591121511437446,0.0,0.006477803778593615,Low,Normal patrol,Recorded obstruction history
GarebhavipalyaJunc,South Zone 2,23.0,1,11.889777766666667,1,0,0,12.8948344,77.63653245,0,0.0,0.0002454762409542591,0.0,0.006136906023856478,Low,Normal patrol,Recorded obstruction history
KundanahalliGateJunc,East Zone 1,22.0,1,11.872288033333332,1,0,0,12.9556817,77.7184743,0,0.0,0.0002451151480828687,0.0,0.006127878702071717,Low,Normal patrol,Recorded obstruction history
RoyanCircle-Chamrajpete,Central Zone 2,1.0,1,11.68523875,1,0,0,12.9624886,77.5656329,0,0.0,0.00024125333032252487,0.0,0.006031333258063122,Low,Normal patrol,Recorded obstruction history
CholurpalyaJunction(MagadiRd),West Zone 2,5.0,1,11.163700416666668,1,0,0,12.9736958,77.5500099,0,0.0,0.00023048565475342062,0.0,0.005762141368835515,Low,Normal patrol,Recorded obstruction history
Shivajinagar(BRV)Junction,Central Zone 2,3.0,1,11.132504916666667,1,0,0,12.9794862,77.6032537,0,0.0,0.00022984159275117212,0.0,0.005746039818779303,Low,Normal patrol,Recorded obstruction history
MaratahalliBridgeJunc,East Zone 1,4.0,1,11.0878252,1,0,0,12.9570831,77.7004329,0,0.0,0.00022891913573730064,0.0,0.005722978393432516,Low,Normal patrol,Recorded obstruction history
OldMadrasRd-DoubleRdJunc,Central Zone 1,5.0,1,10.712838766666666,1,0,0,12.98267965,77.63678454,0,0.0,0.0002211771693296881,0.0,0.005529429233242202,Low,Normal patrol,Recorded obstruction history
SirsiCircle,Central Zone 2,7.0,1,10.356196149999999,1,0,0,12.9610754,77.5591434,0,0.0,0.00021381392919000565,0.0,0.005345348229750141,Low,Normal patrol,Recorded obstruction history
EliteJunc,Central Zone 2,3.0,1,10.2221026,1,0,0,12.9754056,77.5759283,0,0.0,0.00021104543500649828,0.0,0.005276135875162457,Low,Normal patrol,Recorded obstruction history
K R Circle,Central Zone 2,4.0,1,9.7192566,1,0,0,12.9769123,77.5860171,0,0.0,0.00020066368117717577,0.0,0.005016592029429394,Low,Normal patrol,Recorded obstruction history
NaganathapuraJunction,South Zone 1,4.0,1,9.597317949999999,1,0,0,12.8695892,77.6546541,0,0.0,0.000198146136945781,0.0,0.004953653423644525,Low,Normal patrol,Recorded obstruction history
KatriguppeJunction,West Zone 1,3.0,1,9.589169683333333,1,0,0,12.925105,77.5502927,0,0.0,0.00019797790790812534,0.0,0.004949447697703133,Low,Normal patrol,Recorded obstruction history
Fire Force Junction,West Zone 2,1.0,1,9.58248465,1,0,0,12.9807419,77.5490731,0,0.0,0.0001978398887722319,0.0,0.004945997219305797,Low,Normal patrol,Recorded obstruction history
RamamurthyNagarJunction,East Zone 2,23.0,1,9.365974849999999,1,0,0,13.0170526,77.6610443,0,0.0,0.00019336982945936899,0.0,0.004834245736484224,Low,Normal patrol,Recorded obstruction history
Arts&CraftsCircle,Central Zone 1,22.0,1,9.1956618,1,1,0,12.9753275,77.6072089,0,0.0,0.00018985354781643837,0.0,0.004746338695410959,Low,Normal patrol,Recorded obstruction history; Heavy-vehicle involvement
Minerva Circle,Central Zone 2,0.0,1,9.065334083333333,1,0,0,12.9549589,77.5805541,0,0.0,0.0001871628029928323,0.0,0.004679070074820807,Low,Normal patrol,Recorded obstruction history
KrishnaFlourMill,Central Zone 2,3.0,1,8.205007316666666,1,0,0,12.9842769,77.5717217,0,0.0,0.00016940050458673912,0.0,0.004235012614668478,Low,Normal patrol,Recorded obstruction history
OldPoliceStation-Ashoknagar,Central Zone 1,5.0,1,8.1381474,1,0,0,12.9690984,77.6064801,0,0.0,0.00016802011537039386,0.0,0.004200502884259846,Low,Normal patrol,Recorded obstruction history
